Date,Close
2020-03-26,13.71584835459582
2020-03-27,13.701722589340932
2020-03-30,13.179082879829515
2020-03-31,13.02370090961449
2020-04-01,13.023701993671043
2020-04-02,12.663502416043542
2020-04-03,13.016637868728036
2020-04-06,12.840069039992622
2020-04-07,13.18614670022923
2020-04-08,13.306210927475998
2020-04-09,13.454526406660216
2020-04-13,13.489843414836312
2020-04-14,13.61697175212162
2020-04-15,14.13961706950674
2020-04-16,13.616973905709546
2020-04-17,13.98423586116867
2020-04-20,13.616970960200302
2020-04-21,13.419215289960793
2020-04-22,13.228518502987685
2020-04-23,13.2779580347525
2020-04-24,13.228519561581056
2020-04-27,13.136705658168427
2020-04-28,13.56046986321272
2020-04-29,13.419213915173517
2020-04-30,14.033674268400617
2020-05-04,13.737039738134843
2020-05-05,13.878295226162548
2020-05-06,13.91360924131812
2020-05-08,13.991299051182075
2020-05-11,14.068990180909108
2020-05-12,14.169313769088909
2020-05-13,14.13279271200448
2020-05-14,13.877161217430706
2020-05-15,13.906378943082634
2020-05-18,13.877161595225123
2020-05-19,14.249654473777614
2020-05-20,14.308083102763396
2020-05-21,14.432250486961474
2020-05-22,14.030538604456074
2020-05-26,14.023236454955326
2020-05-27,14.205831669298952
2020-05-28,14.315383148792526
2020-05-29,14.183920899937918
2020-06-01,14.308081393494051
2020-06-02,14.497985955998244
2020-06-03,14.980027824913762
2020-06-04,16.250886437922713
2020-06-05,16.068291300251477
2020-06-08,16.3969623295265
2020-06-09,17.05430029625987
2020-06-10,16.90092124551306
2020-06-11,16.725631410346406
2020-06-12,15.681194163118713
2020-06-15,15.885698675524475
2020-06-16,15.885702677608624
2020-06-17,15.966042126086602
2020-06-18,15.557030747173425
2020-06-19,15.571635625162768
2020-06-22,15.352521474553145
2020-06-23,15.447470571774971
2020-06-24,15.483989422760384
2020-06-25,15.235665874187072
2020-06-26,15.264877699468586
2020-06-29,15.045764350662592
2020-06-30,15.19184112548828
2020-07-01,15.337913185125329
2020-07-02,15.498595725519678
2020-07-03,15.754233360290526
2020-07-06,15.776138762321256
2020-07-07,16.214371527001497
2020-07-08,15.914912223815918
2020-07-09,16.04637964159206
2020-07-13,16.141329575455767
2020-07-14,15.637372348931269
2020-07-15,15.907608698583282
2020-07-16,15.980647087905211
2020-07-17,15.907608982959069
2020-07-20,15.615459012902733
2020-07-21,15.761531527243266
2020-07-22,15.71771416804011
2020-07-23,15.396344277677922
2020-07-24,15.32331041520798
2020-07-27,15.16262118558361
2020-07-28,15.03845992091918
2020-07-29,15.031158560737673
2020-07-30,14.614841647172668
2020-08-03,14.424945574157617
2020-08-04,14.388425014770249
2020-08-05,14.512593091077758
2020-08-06,14.687882819767356
2020-08-07,14.987330071760232
2020-08-11,15.038459325773454
2020-08-12,15.191843230306304
2020-08-13,15.557028200191624
2020-08-14,15.556290138945934
2020-08-17,15.467900276184082
2020-08-18,15.335315342393688
2020-08-19,15.136443564784804
2020-08-20,15.246926578492968
2020-08-21,15.453169415974402
2020-08-24,15.36477906881847
2020-08-25,15.305856571634246
2020-08-26,15.379510951604606
2020-08-27,15.17326785055156
2020-08-28,15.246926757632732
2020-08-31,15.482629970954042
2020-09-01,15.246927336481823
2020-09-02,15.431069971370174
2020-09-03,15.327949390277324
2020-09-04,15.070154025148955
2020-09-07,15.17327076450196
2020-09-08,15.291120896137365
2020-09-09,15.099611554968508
2020-09-10,15.210098040656757
2020-09-11,15.025955794438376
2020-09-14,15.17326785055156
2020-09-15,15.04805720565334
2020-09-16,14.989128612834811
2020-09-17,14.9154702923193
2020-09-18,14.834452327119866
2020-09-21,14.768157866636423
2020-09-22,14.539822578430176
2020-09-23,14.53982618211872
2020-09-24,14.584016799926758
2020-09-25,14.584018600700936
2020-09-28,14.709233726615135
2020-09-29,14.952302484654806
2020-09-30,14.85654539375957
2020-10-01,14.746066603496288
2020-10-02,14.974398790281606
2020-10-05,15.180638091046758
2020-10-06,15.173271758446646
2020-10-07,15.210099427655448
2020-10-08,15.431068826567932
2020-10-09,15.541555865591564
2020-10-12,15.467895429094556
2020-10-13,15.821448909731448
2020-10-14,15.80671837975856
2020-10-15,15.548923319549754
2020-10-16,15.482631310231437
2020-10-19,15.850916035626383
2020-10-20,15.88774266992635
2020-10-21,15.72569497722636
2020-10-22,15.62994215798896
2020-10-23,15.880370775146073
2020-10-26,15.87301057818063
2020-10-27,15.622577297106533
2020-10-28,15.541557395111482
2020-10-29,15.210099865413492
2020-10-30,15.025959839997578
2020-11-02,14.952302738308582
2020-11-03,15.32057971578793
2020-11-04,15.902466585483904
2020-11-05,16.079249513361976
2020-11-06,16.58011218529086
2020-11-09,16.734790981637264
2020-11-10,18.04587909229713
2020-11-11,17.964858009892293
2020-11-12,17.98706573198246
2020-11-13,17.697664901743984
2020-11-16,17.808975610394494
2020-11-17,18.179991552734936
2020-11-18,18.306140333779684
2020-11-19,18.00190423135933
2020-11-20,18.179989509122112
2020-11-23,18.46939260616441
2020-11-24,18.92203549636908
2020-11-25,19.144651653800555
2020-11-26,18.92203712463379
2020-11-27,18.914620391069416
2020-11-30,19.144644829037507
2020-12-01,18.6252165886027
2020-12-02,18.67716448584188
2020-12-03,18.788468373636555
2020-12-04,19.07044736460252
2020-12-07,18.81815120308508
2020-12-08,18.595538604319813
2020-12-09,18.536174305817987
2020-12-10,18.68458396123523
2020-12-11,18.66974613967325
2020-12-14,18.825571832518115
2020-12-15,19.07044262726213
2020-12-16,18.996238144414328
2020-12-17,18.959137467325213
2020-12-18,18.75878774375469
2020-12-21,18.662319326497297
2020-12-22,18.66232237338084
2020-12-23,18.402609394404383
2020-12-24,18.72168187311615
2020-12-28,18.67716507516976
2020-12-29,18.729102522293907
2020-12-30,18.73652543007966
2020-12-31,18.640060626020464
2021-01-04,18.647480835835573
2021-01-05,18.71426517755247
2021-01-06,18.77363037351635
2021-01-07,19.05560041498959
2021-01-08,19.701175550567665
2021-01-11,20.32448806448865
2021-01-12,19.87926475759349
2021-01-13,20.035093721553395
