Date,Close
2020-03-26,36.08362633319268
2020-03-27,36.45536967170805
2020-03-30,36.38927002354148
2020-03-31,36.04231601693583
2020-04-01,32.333178166970185
2020-04-02,31.68881892529413
2020-04-03,32.21751811879368
2020-04-06,32.878383849120134
2020-04-07,37.01711620607723
2020-04-08,35.397960992081686
2020-04-09,38.77667644202933
2020-04-13,39.23929110373051
2020-04-14,39.37145859173326
2020-04-15,35.827535594903665
2020-04-16,35.28230741888368
2020-04-17,35.64578885280164
2020-04-20,35.85230798229447
2020-04-21,34.98492953351749
2020-04-22,35.5218738651976
2020-04-23,35.23274190224143
2020-04-24,35.52187680279855
2020-04-27,36.48839907728544
2020-04-28,40.42886129386348
2020-04-29,41.05668998599884
2020-04-30,40.53625681669365
2020-05-01,38.66228922151014
2020-05-04,37.59367060426357
2020-05-05,38.65394003205692
2020-05-06,37.14284494496236
2020-05-07,36.33304106851259
2020-05-08,37.83577321215708
2020-05-11,37.743943783278674
2020-05-12,37.05935860686715
2020-05-13,35.064055346561496
2020-05-14,33.38598684067554
2020-05-15,34.713408477535644
2020-05-18,36.77549860646242
2020-05-19,37.7940393472009
2020-05-20,38.04449453988386
2020-05-21,37.71054313889084
2020-05-22,37.3766060081977
2020-05-26,38.57044990170828
2020-05-27,43.14547970625339
2020-05-28,44.23914240067209
2020-05-29,40.08989323543474
2020-06-01,40.19007183237627
2020-06-02,42.335662326315024
2020-06-03,43.88015686110092
2020-06-04,44.497943004793264
2020-06-05,51.40222025675645
2020-06-08,50.64250111671654
2020-06-09,49.2566355216403
2020-06-10,49.173163287758
2020-06-11,43.13712644728936
2020-06-12,42.91171724956737
2020-06-15,41.70951691694484
2020-06-16,47.00252502188405
2020-06-17,45.66674180297106
2020-06-18,43.97197256921879
2020-06-19,45.13243950367495
2020-06-22,43.28740392014792
2020-06-23,44.20574569702149
2020-06-24,43.13712676790548
2020-06-25,41.99337524411616
2020-06-26,43.69648028373182
2020-06-29,41.976680760195805
2020-06-30,41.58428273447429
2020-07-01,43.21226044681974
2020-07-02,43.51281864200054
2020-07-06,43.30409314228559
2020-07-07,42.78648930042606
2020-07-08,41.90989231619066
2020-07-09,42.35235462211714
2020-07-10,41.283748074433554
2020-07-13,44.52299589936204
