Date,Close
2021-11-05,2845.5634232641946
2021-11-08,2825.938978794643
2021-11-09,2767.065165127841
2021-11-10,2698.379281850961
2021-11-11,2796.502309621
2021-11-12,2855.375710930623
2021-11-15,2786.6900072030144
2021-11-16,2767.065443203936
2021-11-17,2835.75146484375
2021-11-18,2825.9389971689893
2021-11-19,2816.1266130118534
2021-11-22,2884.812744140625
2021-11-23,2835.7513180179194
2021-11-24,2796.50216482736
2021-11-25,2835.7513029137435
2021-11-26,2875.000286263479
2021-11-29,2786.689844430531
2021-11-30,2845.5635550362726
2021-12-01,2747.440578069788
2021-12-02,2776.877524481879
2021-12-03,2825.9390297202794
2021-12-06,2806.31442079976
2021-12-07,2816.126550125749
2021-12-08,2855.3758946132
2021-12-09,2845.56359115912
2021-12-10,2825.93896484375
2021-12-13,2825.9393092105265
2021-12-14,2796.502132615146
2021-12-15,2806.3145336662374
2021-12-16,2865.188052262932
2021-12-17,2835.7513180179194
2021-12-20,2786.689729185071
2021-12-21,2806.314453125
2021-12-22,2816.1268734762857
2021-12-23,2767.065153627429
2021-12-24,2786.6900072030144
2021-12-27,2767.0652500697547
2021-12-28,2767.0654296875
2021-12-29,2776.8774095991967
2021-12-30,2786.6900404526245
2022-01-03,2786.6900072030144
2022-01-04,2776.877556245917
2022-01-05,2806.3146182022906
2022-01-06,2776.877751577791
2022-01-07,2757.253140929743
2022-01-10,2776.8777184452574
2022-01-11,2786.6900072030144
2022-01-12,2767.06529993444
2022-01-13,2806.314730674342
2022-01-14,2776.877556245917
2022-01-17,2845.563540988498
2022-01-18,2816.1266130118534
2022-01-19,2816.126907077124
2022-01-20,2786.689844430531
2022-01-21,2816.126550125749
2022-01-24,2855.3759765625
2022-01-25,2825.939176038062
2022-01-26,2865.188247935828
2022-01-27,2933.874170568605
2022-01-28,2992.747770820568
2022-01-31,3051.621729822063
2022-02-02,2953.4988446187813
2022-02-03,2933.874267578125
2022-02-04,2924.0619790577966
2022-02-07,3002.56025390625
2022-02-08,2982.9355148565573
2022-02-09,3022.1848470582245
2022-02-10,3022.1850254095875
2022-02-11,3051.6218925402004
2022-02-14,3022.1846861227964
2022-02-15,3061.433711184731
2022-02-16,3110.4954592953823
2022-02-17,3090.8708822651274
2022-02-18,3071.2463052348726
2022-02-21,3081.05859375
2022-02-22,3071.2460301959327
2022-02-23,3110.495180741568
2022-02-24,3031.997102811739
2022-02-25,3031.997102811739
2022-03-01,3012.372346366932
2022-03-02,3002.5600906121927
2022-03-04,3022.184634140114
2022-03-07,2963.31103515625
2022-03-08,2992.7478997438952
2022-03-09,2973.12322697874
2022-03-10,3022.1848470582245
2022-03-11,3031.9969219132963
2022-03-14,3002.560173576109
2022-03-15,3061.433870076367
2022-03-16,3061.433888561321
2022-03-17,3139.9321933962265
2022-03-18,3130.11993774029
2022-03-21,3155.98907909518
2022-03-22,3166.2691081789494
2022-03-23,3155.989238187048
2022-03-24,3166.2691862184543
2022-03-25,3269.070085464769
2022-03-28,3238.22998046875
2022-03-29,3279.350228583399
2022-03-30,3269.070265997024
2022-03-31,3258.790104733238
2022-04-01,3248.510075644841
2022-04-04,3217.669677734375
2022-04-05,3207.389582917332
2022-04-06,3207.3894862072475
2022-04-07,3155.988948673397
2022-04-08,3207.3894201501626
2022-04-11,3166.2691081789494
2022-04-12,3155.988948673397
2022-04-13,3155.989126656048
2022-04-14,3176.549202686024
2022-04-18,3155.9891449474894
2022-04-19,3135.429087220245
2022-04-20,3145.708950164212
2022-04-21,3289.6303181475905
2022-04-22,3371.871140955438
2022-04-25,3371.8712718465044
2022-04-26,3392.431136262632
2022-04-27,3402.7115578694907
2022-04-28,3608.313262427985
2022-05-09,3546.6326189470724
2022-05-10,3217.669689037182
2022-05-11,3330.7507507324217
2022-05-12,3279.350361173115
2022-05-13,3238.22993351863
2022-05-17,3207.3895178144903
2022-05-18,3279.3502946684634
2022-05-19,3207.389629895174
2022-05-20,3269.0701812744137
2022-05-23,3310.1906467013887
2022-05-24,3269.070133822949
2022-05-25,3248.509896248009
2022-05-27,3289.63035300926
2022-05-30,3371.87109375
2022-05-31,3402.711325970818
2022-06-02,3423.2715677400915
2022-06-03,3402.711378144055
2022-06-06,3371.8709799175613
2022-06-07,3371.87107610128
2022-06-08,3382.151392618815
2022-06-09,3454.111994621662
2022-06-10,3402.7114444464355
2022-06-13,3289.63035300926
2022-06-14,3289.6303353658536
2022-06-15,3341.0307918686462
2022-06-16,3495.2322615438434
2022-06-17,3361.591083349458
2022-06-20,3330.7505859375
2022-06-21,3412.9913411458338
2022-06-22,3371.8709799175613
2022-06-23,3351.310791015625
2022-06-24,3371.87107610128
2022-06-27,3454.112034574468
2022-06-28,3351.31110126202
2022-06-29,3330.7508844339623
2022-06-30,3289.6303233438484
2022-07-01,3238.229972437809
2022-07-04,3114.868870090794
2022-07-05,3063.4682266135624
2022-07-06,3145.709068729236
2022-07-07,3084.028517597854
2022-07-08,3104.588821462165
2022-07-11,3073.74853515625
2022-07-12,3073.748422539194
2022-07-13,3042.9080420425257
2022-07-14,2981.227473622745
2022-07-15,3001.787681021341
2022-07-18,2970.947425894186
2022-07-19,3022.3479472458966
2022-07-20,3104.588680219046
2022-07-21,3289.630389636076
2022-07-22,3258.789990856389
2022-07-25,3238.230000094202
2022-07-26,3217.669706726074
2022-07-27,3310.1905427155675
2022-07-28,3299.9105785677893
2022-07-29,3382.151235897375
2022-08-01,3371.870946806426
2022-08-02,3289.6303994648315
2022-08-03,3361.5908691406253
2022-08-04,3412.9913411458338
2022-08-05,3402.711246744792
2022-08-08,3392.431136262632
2022-08-09,3464.391958771202
2022-08-10,3433.551830203034
2022-08-11,3546.6328318307824
2022-08-12,3505.512338103798
2022-08-15,3474.672119140625
2022-08-16,3515.792546336602
2022-08-18,3608.313450303189
2022-08-19,3536.352556295956
2022-08-22,3464.392070512967
2022-08-23,3495.232336956522
2022-08-24,3536.3527173913044
2022-08-25,3515.792414984968
2022-08-26,3546.632650936351
2022-08-29,3454.1119106359647
2022-08-30,3546.6325034433708
2022-08-31,3495.232237045374
2022-09-01,3639.153611639968
2022-09-02,3690.5540385273216
2022-09-05,3639.1535467222416
2022-09-06,3690.554105158906
2022-09-07,3608.313215228873
2022-09-08,3659.7137362517456
2022-09-09,3731.674560546875
2022-09-12,3762.514826720027
2022-09-13,3803.63521515377
2022-09-14,3813.915217573925
2022-09-15,3865.315560243984
2022-09-16,3813.9155038686895
2022-09-19,3803.634830464516
2022-09-20,3834.4756735096807
2022-09-21,3762.514566837938
2022-09-22,3813.9154822308087
2022-09-23,3783.0751953125
2022-09-26,3752.234536660684
2022-09-27,3803.634992793282
2022-09-28,3885.875882056452
2022-09-29,3844.7553882495777
2022-09-30,3824.195470511439
2022-10-03,3834.475227952325
2022-10-04,3824.195018737297
2022-10-05,3824.1951335074127
2022-10-06,3824.1954905328416
2022-10-07,3834.475565862276
2022-10-10,3855.035597278226
2022-10-11,3875.595787130376
2022-10-12,3855.035756563951
2022-10-13,3906.435856076847
2022-10-14,3968.1166226001496
2022-10-17,3885.8759765625
2022-10-18,3906.435791015625
2022-10-19,3855.035384286362
2022-10-20,3844.755398220486
2022-10-21,4112.038137832125
2022-10-24,4245.679643435595
2022-10-25,4225.118782472494
2022-10-26,4204.558414234834
2022-10-27,4194.2783203125
2022-10-28,4163.438038545496
2022-10-31,4235.399242816943
2022-11-01,4358.759793795072
2022-11-02,4266.239561928118
2022-11-03,4091.4776830274873
2022-11-04,4122.318272783252
2022-11-07,4183.999067501905
2022-11-08,4225.119227216749
2022-11-09,4132.598368226601
2022-11-10,4132.598014000619
2022-11-11,4235.39932741307
2022-11-14,4338.200507336128
2022-11-15,4235.399547446647
2022-11-16,4153.158466796875
2022-11-17,4050.357291173453
2022-11-18,4091.4776830274873
2022-11-21,4183.998486811572
2022-11-22,4132.598191550927
2022-11-23,4163.438038545496
2022-11-24,4204.55859375
2022-11-25,4204.558724518197
2022-11-28,4183.998666570216
2022-11-29,4214.838914478662
2022-11-30,4245.679163264548
2022-12-01,4327.919512235201
2022-12-02,4276.519447743468
2022-12-05,4379.32045393319
2022-12-06,4471.841486659619
2022-12-07,4369.040203783886
2022-12-08,4142.878239418144
2022-12-09,4091.477604248662
2022-12-12,4040.0773085397695
2022-12-13,4019.517007230508
2022-12-14,4142.878257866481
2022-12-15,4070.9174804687495
2022-12-16,4040.0771629409032
2022-12-19,4112.0380859375
2022-12-20,4112.037954757463
2022-12-21,4163.438562011719
2022-12-22,4153.158352799152
2022-12-23,4070.917415282588
2022-12-26,4101.757859870569
2022-12-27,4132.59816293381
2022-12-28,4112.037907268171
2022-12-29,4070.917528195489
2022-12-30,4112.037793214736
2023-01-02,4081.197640798062
2023-01-03,4050.3574034724406
2023-01-04,4122.31787109375
2023-01-05,4132.5979991650765
2023-01-06,3998.957077337771
2023-01-09,4009.236636909544
2023-01-10,3906.435889066712
2023-01-11,3731.6743996050095
2023-01-12,3700.834430197011
2023-01-13,3752.234731565056
2023-01-16,3741.954553091398
2023-01-17,3865.315730168269
2023-01-18,3968.116471695026
2023-01-19,3947.5564903846152
2023-01-20,4050.357338659148
2023-01-24,4050.357291173453
2023-01-25,4029.7971367590208
2023-01-26,4019.516959386928
2023-01-27,4070.917398885599
2023-01-30,4122.318068001138
2023-01-31,4122.318068001138
2023-02-01,4091.4777051788014
2023-02-02,3998.9565429687495
2023-02-03,4009.236848384367
2023-02-06,4081.197640798062
2023-02-07,4091.4776830274873
2023-02-08,4163.438038545496
2023-02-09,4235.399547446647
2023-02-10,4297.079492661559
2023-02-13,4338.200235412893
2023-02-14,4297.079541603916
2023-02-15,4235.398876833741
2023-02-16,4204.558724518197
2023-02-17,4183.998453380992
2023-02-20,4235.399235857664
2023-02-21,4235.398696001838
2023-02-22,4163.438562011719
2023-02-23,4101.758036648961
2023-02-24,4163.4384765625
2023-02-27,4142.878463669951
2023-02-28,4142.878371582031
2023-03-01,4173.7183922493805
2023-03-02,4173.71831066626
2023-03-03,4194.278713852612
2023-03-06,4183.998666570216
2023-03-07,4173.718440475276
2023-03-08,4214.839045392336
2023-03-09,4276.51940041866
2023-03-10,4286.799447006777
2023-03-13,4225.119186622509
2023-03-14,4194.27854907903
2023-03-15,4132.59814453125
2023-03-16,4142.878026971962
2023-03-17,4091.477635751856
2023-03-20,4132.598276367187
2023-03-21,4153.158138020834
2023-03-24,4369.040532943306
2023-03-27,4494.800283394608
2023-03-28,4408.361689814815
2023-03-29,4429.971682046346
2023-03-30,4473.191038546761
2023-03-31,4440.776611919264
2023-04-03,4494.8001781472685
2023-04-04,4538.02001953125
2023-04-05,4451.580821060108
2023-04-06,4516.410153891154
2023-04-10,4451.581049900429
2023-04-11,4408.36181640625
2023-04-12,4408.3623046875
2023-04-13,4473.190915586891
2023-04-14,4451.580821060108
2023-04-17,4516.4101514862805
2023-04-18,4451.581300007549
2023-04-26,4667.677734375
2023-04-27,4473.191162109375
2023-04-28,4516.410153891154
2023-05-02,4538.01953125
2023-05-03,4538.019283604965
2023-05-04,4473.19091796875
2023-05-05,4473.19091796875
2023-05-08,4473.190915586891
2023-05-09,4408.361811571783
2023-05-10,4365.142823468288
2023-05-11,4386.75219965916
2023-05-12,4386.752685546875
2023-05-15,4365.142578125
2023-05-16,4386.752486907409
2023-05-17,4313.27998046875
2023-05-19,4386.75244140625
2023-05-22,4408.36158978768
2023-05-23,4494.800533536585
2023-05-24,4429.971677282174
2023-05-25,4365.142828162741
2023-05-26,4473.190915586891
2023-05-29,4473.191162109375
2023-05-30,4408.3623046875
2023-05-31,4473.190661741955
2023-06-05,4408.362059344212
2023-06-06,4365.142578125
2023-06-07,4321.923099347015
2023-06-08,4321.923099347015
2023-06-09,4343.53320788872
2023-06-12,4408.36181640625
2023-06-13,4408.36181640625
2023-06-14,4429.971428295174
2023-06-15,4365.142825838415
2023-06-16,4429.971923828125
2023-06-19,4408.362061737805
2023-06-20,4408.36181640625
2023-06-21,4365.142582912071
2023-06-22,4408.362059344212
2023-06-23,4386.75244140625
2023-06-26,4408.362061737805
2023-06-27,4473.191162109375
2023-07-03,4429.971923828125
2023-07-04,4667.677232142857
2023-07-05,4581.23901251481
2023-07-06,4581.23876953125
2023-07-07,4559.629638671875
2023-07-10,4473.19091796875
2023-07-11,4494.800540580569
2023-07-12,4581.23876953125
2023-07-13,4646.068115234375
2023-07-14,4667.677734375
2023-07-17,4689.287107103924
2023-07-18,4646.068115234375
2023-07-20,4667.677495757918
2023-07-21,4797.33544921875
2023-07-24,4797.334956498579
2023-07-25,4797.33544921875
2023-07-26,4797.335206172927
2023-07-27,4818.944342447917
2023-07-28,4862.163824784128
2023-07-31,5013.431393286026
2023-08-01,4883.7734375
2023-08-02,4862.163824784128
2023-08-03,4948.602783203125
2023-08-04,5013.431395427489
2023-08-07,5056.650635804521
2023-08-08,5099.86962890625
2023-08-09,5099.86962890625
2023-08-10,5121.479494230518
2023-08-11,5164.698728408492
2023-08-14,5121.479250098477
2023-08-15,5099.8701171875
2023-08-16,4991.822021484375
2023-08-18,4948.602541176271
2023-08-21,5013.430911346566
2023-08-22,5013.4311646533615
2023-08-23,5143.0888588408125
2023-08-24,5099.8696330094535
2023-08-25,5099.86962890625
2023-08-28,5143.08935546875
2023-08-29,5186.3081013655465
2023-08-30,5121.479494230518
2023-08-31,5186.30786436722
2023-09-01,5251.13720703125
2023-09-04,5251.136964891778
2023-09-05,5272.74658203125
2023-09-06,5229.52734375
2023-09-07,5186.308344414893
2023-09-08,5099.86962890625
2023-09-11,5099.869874077004
2023-09-12,5143.089108211436
2023-09-13,5035.040773571047
2023-09-14,5035.04052734375
2023-09-15,5099.869874077004
2023-09-18,5099.86962890625
2023-09-19,5099.8701171875
2023-09-20,5272.746825167181
2023-09-21,5229.52783203125
2023-09-22,5186.30859375
2023-09-25,5186.30859375
2023-09-26,5164.698728408492
2023-09-27,5121.479736328125
2023-09-29,5229.52709657028
2023-10-02,5207.917726627065
2023-10-03,5186.308352623457
2023-10-04,5251.137209024235
2023-10-05,5315.966063456633
2023-10-06,5315.9655609764
2023-10-09,5207.917714264433
2023-10-10,5099.8701171875
2023-10-11,5143.088875258264
2023-10-12,5251.13720703125
2023-10-13,5251.13720703125
2023-10-16,5207.91748046875
2023-10-17,5186.30859375
2023-10-18,5121.479241786859
2023-10-19,4991.821775211517
2023-10-20,4905.383063009511
2023-10-23,4926.992918846366
2023-10-24,4926.992680027174
2023-10-25,5035.040773571047
2023-10-26,5013.431143777412
2023-10-27,4970.211909779331
2023-10-30,4926.992920987991
2023-10-31,5013.431391106828
2023-11-01,4926.992671460177
2023-11-02,4970.21192647643
2023-11-03,5121.478991332484
2023-11-06,5099.869874077004
2023-11-07,5143.089108211436
2023-11-08,4991.821539463142
2023-11-09,5035.0410177027925
2023-11-10,5056.650631594967
2023-11-13,5056.650143340933
2023-11-14,5035.04052734375
2023-11-15,5099.869874077004
2023-11-16,5056.6506378560125
2023-11-17,5078.260011834614
2023-11-20,5035.0410177027925
2023-11-21,5056.650635804521
2023-11-22,5035.0410177027925
2023-11-23,5143.088863049524
2023-11-24,5121.479490109708
2023-11-27,5099.86962890625
2023-11-28,5099.86962890625
2023-11-29,5056.650390625
2023-11-30,5056.650390625
2023-12-01,5056.650394762976
2023-12-04,5121.479736328125
2023-12-05,5186.308348587866
2023-12-06,5121.479736328125
2023-12-07,5013.431148097826
2023-12-08,4970.211909779331
2023-12-11,4883.773686925054
2023-12-12,5013.431640625
2023-12-13,4970.212157137008
2023-12-14,5035.040781742385
2023-12-15,5143.088863049524
2023-12-18,5056.6506378560125
2023-12-19,5143.089112349634
2023-12-20,5099.869874077004
2023-12-21,5143.089112349634
2023-12-22,5143.089112349634
2023-12-27,5186.30859375
2023-12-28,5229.527590880102
2023-12-29,5294.356195118801
